population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Intera Popolazione,29,Valore Complessivo di Esposizione,82,Grecia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.9525506586355,1.87521596300586,0.35623379866955
1,Intera Popolazione,29,Valore Complessivo di Esposizione,86,Italia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.58420604738283,0.74600876748065,0.45377083118436
1,Intera Popolazione,29,Valore Complessivo di Esposizione,90,Norvegia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,1.70584927070287,3.23280044057818,0.76085732697797
1,Intera Popolazione,29,Valore Complessivo di Esposizione,94,Svizzera,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.8221870076939201,1.36701227989217,0.5298781065996899
1,Intera Popolazione,29,Valore Complessivo di Esposizione,98,Cile,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.47026178237006,0.68433571820111,0.30974204056788995
1,Intera Popolazione,29,Valore Complessivo di Esposizione,102,Stati Uniti d'America,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,2.71959789332916,4.74763638789165,1.54173052749326
1,Intera Popolazione,29,Valore Complessivo di Esposizione,107,Barbados,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.38035354966289003,0.63174009161313,0.23569933869558
1,Intera Popolazione,29,Valore Complessivo di Esposizione,111,Repubblica Dominicana,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.33387479580443,0.44538926779265,0.25683198930816
1,Intera Popolazione,29,Valore Complessivo di Esposizione,115,Giamaica,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.39141386830314995,0.53430171310489,0.28610737242111
1,Intera Popolazione,29,Valore Complessivo di Esposizione,119,Trinidad e Tobago,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.3919386164222,0.52374050424636,0.30545194579088003
1,Intera Popolazione,29,Valore Complessivo di Esposizione,522,Sudan,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2000,0.52564979465027,1.04179658789874,0.20491926306007002
1,Intera Popolazione,29,Valore Complessivo di Esposizione,38,Mongolia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,1997,0.6642507331913701,1.17649201805312,0.40976393563832
1,Intera Popolazione,29,Valore Complessivo di Esposizione,157,Yemen,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.53379127844021,1.06726470217807,0.21595163533310002
1,Intera Popolazione,29,Valore Complessivo di Esposizione,26,Papua Nuova Guinea,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.26483900941030003,0.37381480333553,0.16985229086988002
1,Intera Popolazione,29,Valore Complessivo di Esposizione,78,Danimarca,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2002,0.8515856356723899,1.29232925025437,0.62247311406897
1,Intera Popolazione,29,Valore Complessivo di Esposizione,198,Zimbabwe,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2012,0.46016205768917,0.86523036395271,0.20637561111562
1,Intera Popolazione,29,Valore Complessivo di Esposizione,25,Micronesia (Stati Federati di),3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2004,0.31571484367471003,0.41168639665361006,0.24318058032226
1,Intera Popolazione,29,Valore Complessivo di Esposizione,369,Nauru,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.32253292004309997,0.42475109430166996,0.23445046627695001
1,Intera Popolazione,29,Valore Complessivo di Esposizione,385,Porto Rico,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.57475347532564,0.72758450279928,0.46622018774029994
1,Intera Popolazione,29,Valore Complessivo di Esposizione,30,Vanuatu,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.27177675495656,0.36856529817951,0.19029056484079998
1,Intera Popolazione,29,Valore Complessivo di Esposizione,202,Camerun,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2012,0.2630812658924,0.46661761584989,0.13988415968905
1,Intera Popolazione,29,Valore Complessivo di Esposizione,416,Tuvalu,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.28492533582032004,0.37045734216274,0.21744281802518
1,Intera Popolazione,29,Valore Complessivo di Esposizione,34,Azerbaigian,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.6444720845037101,1.12034973328477,0.39458252400641
1,Intera Popolazione,29,Valore Complessivo di Esposizione,206,Gambia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2012,0.24175913018226,0.43105161709412,0.13211904011022
1,Intera Popolazione,29,Valore Complessivo di Esposizione,38,Mongolia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.73670539955434,1.2602661344841,0.44131122561079994
1,Intera Popolazione,29,Valore Complessivo di Esposizione,17,Sri Lanka,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2003,0.37219849591979004,0.49334560725824,0.29020992031195
1,Intera Popolazione,29,Valore Complessivo di Esposizione,123,Peru,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.38627601984793003,0.56704613489444,0.28521225237701003
1,Intera Popolazione,29,Valore Complessivo di Esposizione,94,Svizzera,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2005,1.09215605157519,1.89326528870585,0.63168243895429
1,Intera Popolazione,29,Valore Complessivo di Esposizione,435,Sudan del sud,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.19752195651633,0.34009303354958,0.12081621124669
1,Intera Popolazione,29,Valore Complessivo di Esposizione,127,El Salvador,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.35426905248603,0.56550053464842,0.21996360966585
1,Intera Popolazione,29,Valore Complessivo di Esposizione,46,Croazia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.79217887637598,1.41216863274123,0.39021427755526
1,Intera Popolazione,29,Valore Complessivo di Esposizione,131,Nicaragua,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.37605910651707997,0.61830125474854,0.22256294963353
1,Intera Popolazione,29,Valore Complessivo di Esposizione,50,Montenegro,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.30738536865733,0.40824818812585,0.23411495976073
1,Intera Popolazione,29,Valore Complessivo di Esposizione,210,Liberia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2012,0.24949335565612,0.42834722217043,0.13440216268330998
1,Intera Popolazione,29,Valore Complessivo di Esposizione,54,Slovacchia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.46635525226013,0.65200788389374,0.37702533251752
1,Intera Popolazione,29,Valore Complessivo di Esposizione,135,Brasile,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.48556248162654997,0.91413127652098,0.23907320957418
1,Intera Popolazione,29,Valore Complessivo di Esposizione,214,Nigeria,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2012,0.18719328963613,0.30606184463152,0.11407734513369999
1,Intera Popolazione,29,Valore Complessivo di Esposizione,139,Algeria,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.71504224607349,1.42113470224266,0.25557987111365
1,Intera Popolazione,29,Valore Complessivo di Esposizione,143,Iraq,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.6496285681029801,1.32367922234392,0.23165331006089998
1,Intera Popolazione,29,Valore Complessivo di Esposizione,218,Togo,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2012,0.22231279655285002,0.37814432583692,0.12557334738946
1,Intera Popolazione,29,Valore Complessivo di Esposizione,148,Marocco,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.70132988534265,1.47099049799719,0.24126285391835
1,Intera Popolazione,29,Valore Complessivo di Esposizione,152,Arabia Saudita,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.76920247654233,1.4982328051696299,0.27601892613883
1,Intera Popolazione,29,Valore Complessivo di Esposizione,59,Lettonia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.8386598545085601,1.24448841309938,0.59066391592253
1,Intera Popolazione,29,Valore Complessivo di Esposizione,156,Emirati Arabi Uniti,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,1.72236314900119,3.61308116005067,0.5791740385983201
1,Intera Popolazione,29,Valore Complessivo di Esposizione,160,Afghanistan,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.9032960790897301,1.9684340090524302,0.27848469880643
1,Intera Popolazione,29,Valore Complessivo di Esposizione,63,Ucraina,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,1.05799493833881,1.89900268999337,0.54174504234594
1,Intera Popolazione,29,Valore Complessivo di Esposizione,164,Nepal,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.30654475077645,0.6313595604844,0.08839623764179
1,Intera Popolazione,29,Valore Complessivo di Esposizione,67,Giappone,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.31341794903484,0.38671101585518003,0.23860441762995002
1,Intera Popolazione,29,Valore Complessivo di Esposizione,71,Australia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,1.34813150578761,1.62139016507605,1.17522893702207
1,Intera Popolazione,29,Valore Complessivo di Esposizione,168,Angola,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.24217856082593003,0.39641064823781,0.14080552660754
1,Intera Popolazione,29,Valore Complessivo di Esposizione,172,Guinea Equatoriale,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.25630370787855,0.44805534105156,0.14640104965447
1,Intera Popolazione,29,Valore Complessivo di Esposizione,75,Austria,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.80071176821823,1.1904017808290301,0.5624313268282
1,Intera Popolazione,29,Valore Complessivo di Esposizione,176,Unione delle Comore,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.18897633889775,0.31801765492434003,0.11496705349105
1,Intera Popolazione,29,Valore Complessivo di Esposizione,79,Finlandia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,1.1109613144764698,1.8108112834253998,0.70322318997468
1,Intera Popolazione,29,Valore Complessivo di Esposizione,83,Islanda,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.99785515147313,1.53410863683263,0.68586556978436
1,Intera Popolazione,29,Valore Complessivo di Esposizione,180,Kenya,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.17452584565831,0.27603368516737,0.11157744959547
1,Intera Popolazione,29,Valore Complessivo di Esposizione,87,Lussemburgo,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,1.01443741892159,1.7576598484302701,0.61268129361585
1,Intera Popolazione,29,Valore Complessivo di Esposizione,91,Portogallo,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2009,0.43215298339918,0.63941031518975,0.30609125344575
1,Intera Popolazione,29,Valore Complessivo di Esposizione,320,Isole Cook,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2012,0.27154069948195,0.34538791944304004,0.20822190402392002
